Date référence;Numéro commune;RSA ou PPA;Nom commune;Nombre foyers RSA_PPA;Nombre personnes RSA_PPA
2020-12;54426;RSA seul;PIERRE LA TREICHE;5;5
2020-12;54427;RSA seul;PIERRE PERCEE;0;0
2020-12;54431;RSA seul;PONT A MOUSSON;430;935
2020-12;54432;RSA seul;PONT SAINT VINCENT;45;75
2020-12;54435;RSA seul;PRENY;0;0
2020-12;54438;RSA seul;;0;0
2020-12;54440;RSA seul;PUXE;0;0
2020-12;54441;RSA seul;PUXIEUX;0;0
2020-12;54442;RSA seul;;0;0
2020-12;54443;RSA seul;;0;0
2020-12;54444;RSA seul;;0;0
2020-12;54446;RSA seul;;0;0
2020-12;54449;RSA seul;REHAINVILLER;10;20
2020-12;54459;RSA seul;RICHARDMENIL;15;20
2020-12;54462;RSA seul;ROSIERES AUX SALINES;35;70
2020-12;54463;RSA seul;ROSIERES EN HAYE;0;0
2020-12;54464;RSA seul;ROUVES;0;0
2020-12;54465;RSA seul;ROVILLE DEVANT BAYON;10;15
2020-12;54472;RSA seul;SAINT CLEMENT;10;20
2020-12;54477;RSA seul;;0;0
2020-12;54484;RSA seul;SAINTE POLE;0;0
2020-12;54491;RSA seul;SANCY;5;10
2020-12;51262;RSA seul;FRIGNICOURT;35;60
2020-12;51263;RSA seul;FROMENTIERES;5;5
2020-12;51286;RSA seul;HAUTEVILLE;0;0
2020-12;51289;RSA seul;HEILTZ LE MAURUPT;0;0
2020-12;51295;RSA seul;HUIRON;0;0
2020-12;51390;RSA seul;MOUSSY;0;0
2020-12;51392;RSA seul;;0;0
2020-12;51410;RSA seul;;0;0
2020-12;51417;RSA seul;ORCONTE;5;10
2020-12;51418;RSA seul;ORMES;0;0
2020-12;51421;RSA seul;;0;0
2020-12;51422;RSA seul;PARGNY LES REIMS;0;0
2020-12;51429;RSA seul;;0;0
2020-12;51432;RSA seul;PLEURS;15;50
2020-12;51435;RSA seul;POCANCY;5;5
2020-12;51438;RSA seul;;0;0
2020-12;51441;RSA seul;;0;0
2020-12;51451;RSA seul;QUEUDES;0;0
2020-12;51453;RSA seul;RECY;5;5
2020-12;51456;RSA seul;;0;0
2020-12;51460;RSA seul;RIEUX;0;0
2020-12;51469;RSA seul;;0;0
2020-12;51472;RSA seul;SAINT AMAND SUR FION;5;10
2020-12;51477;RSA seul;;0;0
2020-12;51478;RSA seul;SAINT EULIEN;10;20
2020-12;51480;RSA seul;SAINTE GEMME;0;0
2020-12;51484;RSA seul;;0;0
2020-12;51485;RSA seul;;0;0
2020-12;51490;RSA seul;SAINT JEAN SUR MOIVRE;0;0
2020-12;51492;RSA seul;SAINT JUST SAUVAGE;25;60
2020-12;51496;RSA seul;;0;0
2020-12;51498;RSA seul;;0;0
2020-12;51499;RSA seul;;0;0
2020-12;51502;RSA seul;SAINT MARTIN AUX CHAMPS;0;0
2020-12;51503;RSA seul;;0;0
2020-12;51508;RSA seul;SAINT OUEN DOMPROT;0;0
2020-12;51510;RSA seul;;0;0
2020-12;51511;RSA seul;SAINT QUENTIN LE VERGER;0;0
2020-12;51514;RSA seul;;0;0
2020-12;51517;RSA seul;SAINT SOUPLET SUR PY;0;0
2020-12;51519;RSA seul;SAINT THOMAS EN ARGONNE;0;0
2020-12;51521;RSA seul;SAINT VRAIN;0;0
2020-12;51527;RSA seul;;0;0
2020-12;51528;RSA seul;;0;0
2020-12;53263;RSA seul;THUBOEUF;0;0
2020-12;54008;RSA seul;ALLAIN;5;5
2020-12;54024;RSA seul;;0;0
2020-12;54028;RSA seul;AUBOUE;80;150
2020-12;54039;RSA seul;BACCARAT;150;320
2020-12;54048;RSA seul;LES BAROCHES;0;0
2020-12;54056;RSA seul;;0;0
2020-12;54059;RSA seul;BELLEAU;5;10
2020-12;54061;RSA seul;BENAMENIL;10;30
2020-12;54066;RSA seul;BETTAINVILLERS;0;0
2020-12;54070;RSA seul;BEY SUR SEILLE;0;0
2020-12;54080;RSA seul;BLENOD LES TOUL;15;35
2020-12;54082;RSA seul;;0;0
2020-12;54084;RSA seul;MONT BONVILLERS;15;25
2020-12;54114;RSA seul;CHAMPEY SUR MOSELLE;0;0
2020-12;54115;RSA seul;CHAMPIGNEULLES;215;405
2020-12;54150;RSA seul;CUSTINES;35;70
2020-12;54151;RSA seul;CUTRY;5;15
2020-12;54158;RSA seul;DOLCOURT;0;0
2020-12;54163;RSA seul;DOMJEVIN;5;5
2020-12;54164;RSA seul;DOMMARIE EULMONT;0;0
2020-12;54177;RSA seul;;0;0
2020-12;54178;RSA seul;EPIEZ SUR CHIERS;0;0
2020-12;54189;RSA seul;FAVIERES;0;0
2020-12;54247;RSA seul;HAMMEVILLE;0;0
2020-12;54252;RSA seul;HAROUE;5;5
2020-12;54272;RSA seul;JAILLON;0;0
2020-12;54277;RSA seul;JEANDELIZE;5;10
2020-12;54283;RSA seul;JOUAVILLE;5;5
2020-12;54284;RSA seul;JOUDREVILLE;35;95
2020-12;54298;RSA seul;LANEUVEVILLE DERRIERE FOUG;0;0
2020-12;54314;RSA seul;LEXY;30;55
2020-12;54316;RSA seul;LIMEY REMENAUVILLE;0;0
2020-12;54320;RSA seul;LOISY;5;5
2020-12;54322;RSA seul;LONGUYON;205;385
2020-12;54326;RSA seul;;0;0
2020-12;54336;RSA seul;MAIZIERES;10;10
2020-12;54350;RSA seul;MARAINVILLER;5;5
2020-12;54351;RSA seul;MARBACHE;15;30
2020-12;54359;RSA seul;;0;0
2020-12;54360;RSA seul;MENIL LA TOUR;5;5
2020-12;54366;RSA seul;MESSEIN;20;40
2020-12;54371;RSA seul;MOINEVILLE;15;20
2020-12;55118;RSA seul;CLERY LE GRAND;0;0
2020-12;55120;RSA seul;COMBLES EN BARROIS;5;5
2020-12;55122;RSA seul;COMMERCY;260;495
2020-12;55127;RSA seul;;0;0
2020-12;55143;RSA seul;DAMLOUP;0;0
2020-12;55144;RSA seul;DAMMARIE SUR SAULX;5;10
2020-12;55145;RSA seul;DAMVILLERS;20;45
2020-12;55150;RSA seul;DEMANGE BAUDIGNECOURT;5;10
2020-12;55158;RSA seul;DOMMARY BARONCOURT;15;25
2020-12;55171;RSA seul;EIX;5;10
2020-12;55174;RSA seul;EPINONVILLE;5;10
2020-12;55175;RSA seul;ERIZE LA BRULEE;5;5
2020-12;51253;RSA seul;FLORENT EN ARGONNE;0;0
2020-12;51259;RSA seul;FRANCHEVILLE;0;0
2020-12;51267;RSA seul;GERMIGNY;0;0
2020-12;51272;RSA seul;GIVRY EN ARGONNE;15;45
2020-12;51277;RSA seul;SAINTE MARIE DU LAC NUISEMENT;0;0
2020-12;51291;RSA seul;HERMONVILLE;5;10
2020-12;51293;RSA seul;HEUTREGIVILLE;5;5
2020-12;52350;RSA seul;NEUVELLE LES VOISEY;0;0
2020-12;52358;RSA seul;;0;0
2020-12;52359;RSA seul;NULLY;5;15
2020-12;52363;RSA seul;ORBIGNY AU VAL;0;0
2020-12;52367;RSA seul;;0;0
2020-12;52376;RSA seul;PANSEY;5;15
2020-12;52380;RSA seul;PEIGNEY;5;5
2020-12;52384;RSA seul;PERROGNEY LES FONTAINES;0;0
2020-12;52388;RSA seul;;0;0
2020-12;52390;RSA seul;;0;0
2020-12;52425;RSA seul;RIVIERE LES FOSSES;0;0
2020-12;52433;RSA seul;ROMAIN SUR MEUSE;0;0
2020-12;52436;RSA seul;;0;0
2020-12;52440;RSA seul;ROUVROY SUR MARNE;5;10
2020-12;52453;RSA seul;SAINT MAURICE;0;0
2020-12;52456;RSA seul;SAINT URBAIN MACONCOURT;10;20
2020-12;52482;RSA seul;SOULAUCOURT SUR MOUZON;0;0
2020-12;52510;RSA seul;VAUX SUR BLAISE;5;15
2020-12;52512;RSA seul;VECQUEVILLE;15;40
2020-12;52519;RSA seul;;0;0
2020-12;52520;RSA seul;VICQ;0;0
2020-12;53131;RSA seul;LESBOIS;0;0
2020-12;53132;RSA seul;;0;0
2020-12;53143;RSA seul;MAISONCELLES DU MAINE;0;0
2020-12;53161;RSA seul;MONTSURS;25;50
2020-12;53165;RSA seul;NIAFLES;0;0
2020-12;53178;RSA seul;;0;0
2020-12;53182;RSA seul;PORT BRILLET;15;25
2020-12;53184;RSA seul;;0;0
2020-12;54501;RSA seul;SERANVILLE;0;0
2020-12;54537;RSA seul;UGNY;0;0
2020-12;54542;RSA seul;VALLEROY;25;35
2020-12;54548;RSA seul;VANNES LE CHATEL;10;15
2020-12;54549;RSA seul;VARANGEVILLE;85;185
2020-12;54560;RSA seul;VENEY;0;0
2020-12;55010;RSA seul;ANCERVILLE;35;85
2020-12;55011;RSA seul;ANDERNAY;0;0
2020-12;55017;RSA seul;AUTRECOURT SUR AIRE;0;0
2020-12;55022;RSA seul;AVIOTH;5;5
2020-12;55027;RSA seul;BANNONCOURT;5;15
2020-12;55031;RSA seul;BAUDONVILLIERS;0;0
2020-12;55034;RSA seul;;0;0
2020-12;54475;RSA seul;;0;0
2020-12;54480;RSA seul;SAINT MARTIN;0;0
2020-12;54482;RSA seul;SAINT MAX;295;615
2020-12;54489;RSA seul;SAINT SUPPLET;0;0
2020-12;54495;RSA seul;SAULXURES LES NANCY;60;130
2020-12;54505;RSA seul;SEXEY AUX FORGES;10;15
2020-12;54512;RSA seul;;0;0
2020-12;54522;RSA seul;;0;0
2020-12;54530;RSA seul;TRAMONT LASSUS;5;5
2020-12;54540;RSA seul;VAL ET CHATILLON;20;35
2020-12;54543;RSA seul;VALLOIS;0;0
2020-12;54546;RSA seul;VANDIERES;5;15
2020-12;54547;RSA seul;VANDOEUVRE LES NANCY;1085;2425
2020-12;54554;RSA seul;;0;0
2020-12;54558;RSA seul;;0;0
2020-12;54561;RSA seul;;0;0
2020-12;54562;RSA seul;VERDENAL;0;0
2020-12;54564;RSA seul;;0;0
2020-12;54565;RSA seul;VIGNEULLES;0;0
2020-12;54568;RSA seul;VILLE AU MONTOIS;0;0
2020-12;54569;RSA seul;VILLE AU VAL;0;0
2020-12;54571;RSA seul;VILLE EN VERMOIS;5;5
2020-12;54572;RSA seul;VILLE HOUDLEMONT;5;5
2020-12;54575;RSA seul;VILLERS LA MONTAGNE;10;20
2020-12;54577;RSA seul;VILLERS LES MOIVRONS;0;0
2020-12;54579;RSA seul;VILLERS SOUS PRENY;0;0
2020-12;54585;RSA seul;VIRECOURT;0;0
2020-12;54587;RSA seul;;0;0
2020-12;54592;RSA seul;VRONCOURT;0;0
2020-12;54595;RSA seul;XERMAMENIL;0;0
2020-12;54597;RSA seul;XIROCOURT;0;0
2020-12;54601;RSA seul;;0;0
2020-12;55001;RSA seul;ABAINVILLE;0;0
2020-12;55032;RSA seul;BAUDREMONT;0;0
2020-12;55047;RSA seul;BETHELAINVILLE;5;15
2020-12;55051;RSA seul;BIENCOURT SUR ORGE;5;5
2020-12;55059;RSA seul;BONNET;5;5
2020-12;55066;RSA seul;;0;0
2020-12;55069;RSA seul;BRABANT LE ROI;0;0
2020-12;55079;RSA seul;BRILLON EN BARROIS;5;10
2020-12;55082;RSA seul;;0;0
2020-12;55083;RSA seul;BROUENNES;0;0
2020-12;55085;RSA seul;BROUSSEY RAULECOURT;0;0
2020-12;55095;RSA seul;CESSE;0;0
2020-12;55102;RSA seul;CHARNY SUR MEUSE;0;0
2020-12;55104;RSA seul;;0;0
2020-12;38388;RSA seul;SAINT GEORGES DE COMMIERS;10;10
2020-12;38395;RSA seul;PLATEAU DES PETITES ROCHES;25;35
2020-12;38396;RSA seul;SAINT HONORE;5;5
2020-12;38398;RSA seul;SAINT JEAN D AVELANNE;5;15
2020-12;38401;RSA seul;SAINT JEAN DE SOUDAIN;5;10
2020-12;38452;RSA seul;SAINT ROMAIN DE SURIEU;0;0
2020-12;38465;RSA seul;SAINT VICTOR DE MORESTEL;5;5
2020-12;38471;RSA seul;LE SAPPEY EN CHARTREUSE;5;5
2020-12;38475;RSA seul;SATOLAS ET BONCE;5;5
2020-12;38484;RSA seul;SERPAIZE;5;5
2020-12;38500;RSA seul;TECHE;5;5
2020-12;38561;RSA seul;VIRIVILLE;25;50
2020-12;38564;RSA seul;VOISSANT;0;0
2020-12;39004;RSA seul;;0;0
2020-12;39017;RSA seul;ARLAY;0;0
2020-12;38320;RSA seul;PORCIEU AMBLAGNIEU;20;50
2020-12;38345;RSA seul;ROVON;5;5
2020-12;38348;RSA seul;RUY MONTCEAU;30;45
2020-12;38369;RSA seul;SAINTE BLANDINE;5;5
2020-12;38370;RSA seul;SAINT BONNET DE CHAVAGNE;5;15
2020-12;38383;RSA seul;SAINT ETIENNE DE CROSSEY;10;15
2020-12;38389;RSA seul;SAINT GEORGES D ESPERANCHE;20;35
2020-12;38390;RSA seul;SAINT GERVAIS;5;15
2020-12;38406;RSA seul;SAINT JULIEN DE L HERMS;0;0
2020-12;38423;RSA seul;SAINT MARTIN LE VINOUX;120;225
2020-12;38436;RSA seul;SAINT PAUL DE VARCES;10;15
2020-12;38456;RSA seul;CHATEL EN TRIEVES;5;10
2020-12;38462;RSA seul;SAINT THEOFFREY;0;0
2020-12;38469;RSA seul;;0;0
2020-12;38485;RSA seul;SEYSSINET PARISET;165;270
2020-12;38490;RSA seul;SILLANS;10;10
2020-12;38509;RSA seul;LA TOUR DU PIN;225;545
2020-12;38526;RSA seul;VATILIEU;0;0
2020-12;39016;RSA seul;ARINTHOD;15;30
2020-12;39024;RSA seul;;0;0
2020-12;39028;RSA seul;AUMONT;5;10
2020-12;39061;RSA seul;BOISSIA;0;0
2020-12;39062;RSA seul;;0;0
2020-12;38402;RSA seul;SAINT JEAN DE VAULX;5;10
2020-12;38422;RSA seul;SAINT MARTIN D URIAGE;35;50
2020-12;38431;RSA seul;SAINT NAZAIRE LES EYMES;10;15
2020-12;38455;RSA seul;SAINT SAVIN;15;30
2020-12;38458;RSA seul;SAINT SORLIN DE MORESTEL;0;0
2020-12;38463;RSA seul;SAINT VERAND;10;25
2020-12;38476;RSA seul;SAVAS MEPIN;5;5
2020-12;38479;RSA seul;PORTE DES BONNEVAUX;20;50
2020-12;38487;RSA seul;SEYSSUEL;10;15
2020-12;38499;RSA seul;SUSVILLE;15;35
2020-12;38522;RSA seul;VALJOUFFREY;0;0
2020-12;38523;RSA seul;VARACIEUX;0;0
2020-12;39025;RSA seul;AUGEA;0;0
2020-12;39031;RSA seul;AUXANGE;0;0
2020-12;39039;RSA seul;LA BARRE;0;0
2020-12;39043;RSA seul;BEAUFORT ORBAGNA;10;35
2020-12;39048;RSA seul;BELMONT;5;5
2020-12;39055;RSA seul;;0;0
2020-12;38235;RSA seul;MIRIBEL LANCHATRE;0;0
2020-12;38239;RSA seul;MOIRANS;105;210
2020-12;38242;RSA seul;MONESTIER DE CLERMONT;5;10
2020-12;38246;RSA seul;MONTAGNIEU;5;10
2020-12;38253;RSA seul;LES DEUX ALPES;25;35
2020-12;38257;RSA seul;MONTREVEL;5;10
2020-12;38273;RSA seul;NANTES EN RATIER;5;5
2020-12;38275;RSA seul;SERRE NERPOL;0;0
2020-12;38276;RSA seul;NIVOLAS VERMELLE;25;50
2020-12;38277;RSA seul;NOTRE DAME DE COMMIERS;5;5
2020-12;38278;RSA seul;NOTRE DAME DE L OSIER;0;0
2020-12;38280;RSA seul;NOTRE DAME DE VAULX;10;15
2020-12;38282;RSA seul;OPTEVOZ;5;5
2020-12;38287;RSA seul;OYEU;5;10
2020-12;38291;RSA seul;PAJAY;10;15
2020-12;38292;RSA seul;VILLAGES DU LAC DE PALADRU;15;40
2020-12;38296;RSA seul;;0;0
2020-12;38303;RSA seul;;0;0
2020-12;38304;RSA seul;PIERRE CHATEL;15;20
2020-12;38334;RSA seul;REVEL;5;5
2020-12;38342;RSA seul;ROISSARD;5;5
2020-12;38344;RSA seul;ROUSSILLON;170;365
2020-12;38351;RSA seul;SAINT AGNIN SUR BION;0;0
2020-12;38356;RSA seul;SAINT ANDRE EN ROYANS;0;0
2020-12;38360;RSA seul;SAINT APPOLINARD;5;5
2020-12;38361;RSA seul;;0;0
2020-12;38362;RSA seul;SAINT AUPRE;5;5
2020-12;38372;RSA seul;SAINT BUEIL;5;10
2020-12;38553;RSA seul;VILLEFONTAINE;450;1135
2020-12;38XXX;RSA seul;;0;0
2020-12;39001;RSA seul;ABERGEMENT LA RONCE;5;5
2020-12;39047;RSA seul;BELLEFONTAINE;0;0
2020-12;39050;RSA seul;BESAIN;0;0
2020-12;39051;RSA seul;;0;0
2020-12;39053;RSA seul;BIEF DU FOURG;0;0
2020-12;39058;RSA seul;BLYE;0;0
2020-12;39068;RSA seul;LES BOUCHOUX;5;5
2020-12;38514;RSA seul;TREMINIS;5;15
2020-12;38527;RSA seul;VAUJANY;5;5
2020-12;38548;RSA seul;VILLARD DE LANS;50;70
2020-12;38552;RSA seul;;0;0
2020-12;38555;RSA seul;VILLENEUVE DE MARC;5;10
2020-12;38556;RSA seul;VILLE SOUS ANJOU;5;10
2020-12;38562;RSA seul;VIZILLE;130;230
2020-12;39027;RSA seul;AUGISEY;0;0
2020-12;39060;RSA seul;BOIS DE GAND;0;0
2020-12;39065;RSA seul;;0;0
2020-12;38267;RSA seul;MOTTIER;0;0
2020-12;38270;RSA seul;LA MURETTE;15;30
2020-12;38294;RSA seul;;0;0
2020-12;38310;RSA seul;POLIENAS;5;5
2020-12;38322;RSA seul;PRESLES;5;5
2020-12;38326;RSA seul;PRUNIERES;5;5
2020-12;38331;RSA seul;;0;0
2020-12;38333;RSA seul;RENCUREL;5;10
2020-12;34027;RSA seul;BEAULIEU;15;15
2020-12;34028;RSA seul;BEDARIEUX;315;630
2020-12;34037;RSA seul;BOUJAN SUR LIBRON;65;140
2020-12;34042;RSA seul;BRISSAC;15;20
2020-12;34043;RSA seul;BUZIGNARGUES;0;0
2020-12;34046;RSA seul;CAMBON ET SALVERGUES;0;0
2020-12;34056;RSA seul;CASTELNAU DE GUERS;35;65
2020-12;34067;RSA seul;CAZILHAC;20;35
2020-12;34068;RSA seul;CAZOULS D HERAULT;10;25
2020-12;34069;RSA seul;CAZOULS LES BEZIERS;105;255
2020-12;34078;RSA seul;CLARET;15;15
2020-12;34090;RSA seul;LE CRES;120;215
2020-12;34151;RSA seul;MARSILLARGUES;160;330
2020-12;34158;RSA seul;MINERVE;5;5
2020-12;34172;RSA seul;MONTPELLIER;11040;21175
2020-12;34195;RSA seul;;0;0
2020-12;34206;RSA seul;POILHES;5;10
2020-12;34231;RSA seul;;0;0
2020-12;34238;RSA seul;SAINT ANDRE DE BUEGES;5;5
2020-12;34250;RSA seul;SAINT ETIENNE D ALBAGNAN;10;15
2020-12;34286;RSA seul;SAINT PRIVAT;15;25
2020-12;34291;RSA seul;SAINT VINCENT D OLARGUES;15;25
2020-12;35032;RSA seul;BOURGBARRE;35;85
2020-12;35050;RSA seul;CARDROC;5;5
2020-12;35054;RSA seul;CHANTELOUP;10;15
2020-12;35276;RSA seul;SAINT GONDRAN;0;0
2020-12;35297;RSA seul;SAINT MEEN LE GRAND;40;90
2020-12;40213;RSA seul;ORX;5;5
2020-12;40217;RSA seul;PARENTIS EN BORN;50;95
2020-12;40219;RSA seul;PAYROS CAZAUTETS;0;0
2020-12;40221;RSA seul;PERQUIE;10;20
2020-12;40222;RSA seul;PEY;10;15
2020-12;40224;RSA seul;PEYREHORADE;70;145
2020-12;40225;RSA seul;PHILONDENX;0;0
2020-12;40227;RSA seul;PISSOS;15;30
2020-12;40228;RSA seul;POMAREZ;15;40
2020-12;40236;RSA seul;POYARTIN;5;10
2020-12;40239;RSA seul;;0;0
2020-12;40242;RSA seul;RIMBEZ ET BAUDIETS;0;0
2020-12;40247;RSA seul;SAINT AGNET;0;0
2020-12;40248;RSA seul;SAINT ANDRE DE SEIGNANX;20;45
2020-12;40249;RSA seul;SAINT AUBIN;10;15
2020-12;40255;RSA seul;SAINT CRICQ VILLENEUVE;5;5
2020-12;40267;RSA seul;SAINT JUSTIN;10;10
2020-12;40269;RSA seul;SAINT LON LES MINES;5;15
2020-12;40276;RSA seul;SAINT MICHEL ESCALUS;5;5
2020-12;40296;RSA seul;SEIGNOSSE;75;95
2020-12;40299;RSA seul;;0;0
2020-12;40300;RSA seul;SEYRESSE;10;20
2020-12;40301;RSA seul;SIEST;0;0
2020-12;40303;RSA seul;SOLFERINO;5;10
2020-12;40305;RSA seul;SORBETS;0;0
2020-12;40310;RSA seul;SOUSTONS;100;170
2020-12;40322;RSA seul;UZA;0;0
2020-12;40324;RSA seul;VICQ D AURIBAT;0;0
2020-12;40325;RSA seul;VIELLE TURSAN;5;10
2020-12;40331;RSA seul;VILLENEUVE DE MARSAN;30;60
2020-12;41003;RSA seul;AREINES;0;0
2020-12;41041;RSA seul;LA CHAPELLE VICOMTESSE;5;5
2020-12;41051;RSA seul;CHISSAY EN TOURAINE;35;75
2020-12;41095;RSA seul;FRETEVAL;25;50
2020-12;41096;RSA seul;LE GAULT DU PERCHE;10;15
2020-12;41097;RSA seul;GIEVRES;75;180
2020-12;41106;RSA seul;LAMOTTE BEUVRON;70;125
2020-12;41126;RSA seul;MAREUIL SUR CHER;15;30
2020-12;41152;RSA seul;MONTRIEUX EN SOLOGNE;5;5
2020-12;41191;RSA seul;ROCHES;0;0
2020-12;41246;RSA seul;SEUR;5;5
2020-12;41247;RSA seul;SOINGS EN SOLOGNE;15;30
2020-12;41254;RSA seul;;0;0
2020-12;41256;RSA seul;THEILLAY;15;20
2020-12;41275;RSA seul;LA VILLE AUX CLERCS;20;55
2020-12;41286;RSA seul;;0;0
2020-12;42044;RSA seul;LE CHAMBON FEUGEROLLES;370;900
2020-12;42052;RSA seul;CHARLIEU;70;130
2020-12;42067;RSA seul;COLOMBIER;5;10
2020-12;42076;RSA seul;CREMEAUX;10;15
2020-12;42086;RSA seul;ECOCHE;5;15
2020-12;42115;RSA seul;JONZIEUX;0;0
2020-12;34128;RSA seul;LAROQUE;30;45
2020-12;34135;RSA seul;LESPIGNAN;85;165
2020-12;34244;RSA seul;SAINT BRES;65;115
2020-12;34246;RSA seul;ENTRE VIGNES;15;20
2020-12;34279;RSA seul;SAINT NAZAIRE DE LADAREZ;10;15
2020-12;34287;RSA seul;SAINT SATURNIN DE LUCIAN;5;5
2020-12;34318;RSA seul;VACQUIERES;5;10
2020-12;34337;RSA seul;VILLENEUVE LES MAGUELONE;185;320
2020-12;34339;RSA seul;VILLESPASSANS;5;5
2020-12;35056;RSA seul;LA CHAPELLE AUX FILTZMEENS;5;10
2020-12;35192;RSA seul;MONTREUIL DES LANDES;5;5
2020-12;35202;RSA seul;LA NOE BLANCHE;5;5
2020-12;35214;RSA seul;PARCE;5;5
2020-12;35216;RSA seul;PARTHENAY DE BRETAGNE;5;10
2020-12;35256;RSA seul;SAINT BRIAC SUR MER;15;30
2020-12;35302;RSA seul;SAINT ONEN LA CHAPELLE;5;10
2020-12;35311;RSA seul;SAINT SEGLIN;10;15
2020-12;35319;RSA seul;SAINT THURIAL;15;25
2020-12;46284;RSA seul;SAINT MICHEL LOUBEJOU;5;5
2020-12;46288;RSA seul;SAINT PERDOUX;5;5
2020-12;46305;RSA seul;SERIGNAC;0;0
2020-12;46336;RSA seul;VIRE SUR LOT;5;10
2020-12;47003;RSA seul;AGNAC;0;0
2020-12;47060;RSA seul;CAUDECOSTE;10;25
2020-12;47063;RSA seul;CAVARC;5;5
2020-12;47069;RSA seul;COLAYRAC SAINT CIRQ;55;120
2020-12;47079;RSA seul;DAUSSE;5;10
2020-12;47084;RSA seul;DOUZAINS;0;0
2020-12;47122;RSA seul;LABRETONIE;0;0
2020-12;47126;RSA seul;;0;0
2020-12;47184;RSA seul;MONTAUT;0;0
2020-12;47205;RSA seul;PINDERES;5;5
2020-12;47212;RSA seul;POUSSIGNAC;0;0
2020-12;47213;RSA seul;PRAYSSAS;10;10
2020-12;47216;RSA seul;PUYMICLAN;5;10
2020-12;47242;RSA seul;SAINT FRONT SUR LEMANCE;15;30
2020-12;47279;RSA seul;SAINT SIXTE;5;15
2020-12;47281;RSA seul;SAINT URCISSE;5;5
2020-12;47283;RSA seul;SAINT VITE;35;85
2020-12;47293;RSA seul;SAUVETERRE SAINT DENIS;5;10
2020-12;47305;RSA seul;TAYRAC;0;0
2020-12;47312;RSA seul;TOURNON D AGENAIS;15;25
2020-12;47323;RSA seul;VILLENEUVE SUR LOT;855;1710
2020-12;48001;RSA seul;ALBARET LE COMTAL;0;0
2020-12;48002;RSA seul;ALBARET SAINTE MARIE;5;5
2020-12;48003;RSA seul;;0;0
2020-12;48010;RSA seul;AUROUX;0;0
2020-12;48012;RSA seul;LES MONTS VERTS;5;5
2020-12;48015;RSA seul;PIED DE BORNE;0;0
2020-12;48018;RSA seul;BARJAC;5;15
2020-12;48020;RSA seul;BASSURELS;0;0
2020-12;48031;RSA seul;BRION;0;0
2020-12;48032;RSA seul;LE BUISSON;0;0
2020-12;48034;RSA seul;LA CANOURGUE;15;30
2020-12;48036;RSA seul;;0;0
2020-12;48037;RSA seul;CHADENET;0;0
2020-12;48038;RSA seul;BEL AIR VAL D ANCE;5;10
2020-12;48043;RSA seul;;0;0
2020-12;48045;RSA seul;CHAUDEYRAC;0;0
2020-12;48053;RSA seul;CUBIERES;5;5
2020-12;48055;RSA seul;CULTURES;0;0
2020-12;48059;RSA seul;;0;0
2020-12;48068;RSA seul;GABRIAS;0;0
2020-12;48069;RSA seul;;0;0
2020-12;48072;RSA seul;GREZES;0;0
2020-12;48074;RSA seul;HURES LA PARADE;5;5
2020-12;48079;RSA seul;LAJO;0;0
2020-12;48080;RSA seul;LANGOGNE;40;75
2020-12;48082;RSA seul;LAUBERT;0;0
2020-12;48085;RSA seul;;0;0
2020-12;48086;RSA seul;LUC;0;0
2020-12;48091;RSA seul;;0;0
2020-12;48092;RSA seul;MARVEJOLS;55;100
2020-12;48094;RSA seul;MASSEGROS CAUSSES GORGES;5;10
2020-12;48100;RSA seul;MONTBEL;0;0
2020-12;48103;RSA seul;MONTRODAT;5;20
2020-12;48112;RSA seul;PIERREFICHE;0;0
2020-12;48115;RSA seul;LE POMPIDOU;5;5
2020-12;48116;RSA seul;PONT DE MONTVERT SUD MONT LOZERE;10;20
2020-12;48124;RSA seul;RECOULES DE FUMAS;0;0
2020-12;48126;RSA seul;LACHAMP RIBENNES;5;15
2020-12;48128;RSA seul;RIMEIZE;0;0
2020-12;48129;RSA seul;;0;0
2020-12;48130;RSA seul;ROUSSES;0;0
2020-12;48131;RSA seul;LE ROZIER;5;5
2020-12;48132;RSA seul;SAINT ALBAN SUR LIMAGNOLE;10;20
2020-12;48140;RSA seul;SAINT CHELY D APCHER;50;120
2020-12;48141;RSA seul;;0;0
2020-12;48144;RSA seul;SAINTE CROIX VALLEE FRANCAISE;20;30
2020-12;48146;RSA seul;GORGES DU TARN CAUSSES;10;20
2020-12;48148;RSA seul;SAINT ETIENNE VALLEE FRANCAISE;10;20
2020-12;48149;RSA seul;;0;0
2020-12;48151;RSA seul;;0;0
2020-12;48155;RSA seul;SAINT GERMAIN DE CALBERTE;15;20
2020-12;48157;RSA seul;;0;0
2020-12;48160;RSA seul;;0;0
2020-12;45066;RSA seul;CHAILLY EN GATINAIS;5;20
2020-12;45074;RSA seul;;0;0
2020-12;45086;RSA seul;CHATILLON LE ROI;0;0
2020-12;45149;RSA seul;FOUCHEROLLES;5;10
2020-12;45151;RSA seul;GAUBERTIN;0;0
2020-12;45177;RSA seul;LAAS;5;5
2020-12;45186;RSA seul;LORCY;10;20
2020-12;45197;RSA seul;MARIGNY LES USAGES;10;30
2020-12;45219;RSA seul;MOULON;0;0
2020-12;45240;RSA seul;OUTARVILLE;15;30
2020-12;45241;RSA seul;OUVROUER LES CHAMPS;5;5
2020-12;45242;RSA seul;OUZOUER DES CHAMPS;5;5
2020-12;45248;RSA seul;PATAY;15;30
